Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
The Dublin Liberties Distillery,https://thedld.com,+353(0)14544815,-6.276363892,53.3372852,Dublin,,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Museums and Attraction,Cafe,Pubs and Bar,Food Shops,Shopping,Tour"
Celtic Plantarum Dundrum,https://www.garden.ie/gardenstosee/celtic-plantarum-dundrum/,3536271303,-8.04394294,52.5576255,Tipperary,Dundrum,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Loughcrew Historic Gardens,https://loughcrew.com/,353499000000,-7.143688,53.734141,Meath,Oldcastle,Ireland,"Photography,Learning,Walking,Gardens,Garden,Venue,Music,Cafe,Food and Drink"
Kilteel Castle,http://www.megalithicireland.com/Kilteel%20Castle.html,35345521240,-6.5274876,53.2326787,Kildare,,Ireland,"Castle,Historic Houses and Castle,Ruins"
Fitzmaurice Castle,https://www.ballybunion.ie/things-to-do/attractions/ballybunion-castle.html,353667000000,-9.6774631,52.5120069,Kerry,,Ireland,"Castle,Historic Houses and Castle"
Carraig Abhainn Gardens,https://westcorkgardentrail.com/carraig-abhainn-gardens/,353876000000,-9.5214824,51.6219243,Cork,Durrus,Ireland,"Walking,Gardens,Garden"
Isaac Butt Heritage Centre,https://www.facebook.com/isaacbuttheritagecommittee,353749000000,-7.9324749,54.8384012,Donegal,,Ireland,Museums and Attraction
St. Patrick’s Gateway Centre,https://www.facebook.com/stpatricksgatewaycentreltd,35351843589,-7.1141788,52.260277,Waterford,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Venue,Music"
Coolmelagh - Prospect Loop,http://www.irishtrails.ie/Trail/Coolmelagh---Prospect-Loop/427/,,-6.580390652,52.68619666,Wexford,Bunclody,Ireland,"Walking,Forest Park,Park and Forest Walk,Natural Landscape"
Cathedral of the Most Holy Trinity,http://www.waterford-cathedral.com,35351874757,-7.1111721,52.2615066,Waterford,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Graune Pet Farm & Play Centre,https://graunepetfarmandplaycentre.ie/,353950000000,-8.7634689,53.7281956,Mayo,,Ireland,"Covid Safety Charter,Visitor Farm"
"Shandon Bells, St Anne's Church, Shandon",http://www.shandonbells.ie,353215000000,-8.4762291,51.903261,Cork,,Ireland,"Covid Safety Charter,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping"
Galley Head,,,-8.951755,51.534998,Cork,Rosscarbery,Ireland,Discovery Point
Molly Loop,http://www.irishtrails.ie/trails.aspx?c=Louth,,-6.187984268,54.04327358,Louth,Grange,Ireland,"Walking,Natural Landscape"
Youghal Clock Gate Tower,https://youghalclockgate.ie,3532420769,-7.846767,51.952759,Cork,Youghal,Ireland,"Covid Safety Charter,Historic Houses and Castle,Museums and Attraction,Tour"
Holy Trinity Church,https://www.buildingsofireland.ie/buildings-search/building/22110009/holy-trinity-church-catholic-main-street-fethard-fethard-tipperary-south,353863000000,-7.6949615,52.4656284,Tipperary,Fethard,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Sathya Sai Sanctuary For Nature,http://www.donkeys.ie,+353(0)861031932,-8.406741,54.067111,Sligo,Castlebaldwin,Republic of Ireland,"Visitor Farm,Activity Operator"
Golden Grove Forest,https://www.coillte.ie/site/golden-grove/,+353(0)61337322,-7.800073568,52.96123502,Tipperary,Roscrea,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk,Natural Landscape"
St Aidan's Cathedral,http://www.staidanscathedral.ie,353539000000,-6.5708702,52.5026356,Wexford,Enniscorthy,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Silverstrand Beach,https://www.blueflag.global/show-site?siteId=6684,35314002202,-9.126871,53.2512899,Galway,,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach"
Dromana Gate,https://dromanahouse.com/history,3532496144,-7.863762522,52.1093223,Waterford,Cappoquin,Republic of Ireland,Historic Houses and Castle
Zoological Museum,http://www.tcd.ie/Zoology/museum/,+353(0)18961366,-6.251858,53.343181,Dublin,,Ireland,"Learning,Museums and Attraction,Food Shops,Shopping"
Titanic Experience Cobh,http://www.titanicexperiencecobh.ie,353215000000,-8.2947994,51.8499294,Cork,Kilgarvan,Ireland,"Covid Safety Charter,Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping,Tour"
Listowel River Walk,http://www.irishtrails.ie/Trail/Listowel-Village-Walks---River-Walk/609/,,-9.483925274,52.44712012,Kerry,Listowel,Republic of Ireland,"Walking,Castle,Historic Houses and Castle,Public Park,Nature and Wildlife,Public Sculpture"
Dublin Castle,http://www.dublincastle.ie,+353(0)16458813,-6.267418644,53.34289959,Dublin,,Republic of Ireland,"Learning,Historic Houses and Castle,Castle,Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Local Produce,Restaurant,Food Shops,Shopping,Tour"
Holycross Abbey,http://www.holycrossabbey.ie,35350443124,-7.8681021,52.6395472,Tipperary,Holycross,Ireland,"Covid Safety Charter,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping,Tour"
Kerry Bog Village Museum,http://www.kerrybogvillage.ie,353670000000,-9.8819646,52.0739333,Kerry,,Ireland,"Restaurant,Museums and Attraction,Natural Landscape,Food and Drink,Pubs and Bar,Activity Operator,Food Shops,Shopping,Tour"
The Warren Gallery,http://www.warren-gallery.com,3532836146,-9.1748961,51.528295,Cork,,Ireland,"Craft,Shopping,Art Gallery"
Airfield Estate,http://www.airfield.ie,35319696666,-6.2369953,53.2881795,Dublin,Dundrum,Ireland,"Covid Safety Charter,Restaurant,Walking,Visitor Farm,Local Produce,Food and Drink,Food Shops,Shopping,Tour"
Jam Art Factory,https://jamartprints.com,35316165671,-6.2721,53.34117,Dublin,Dublin,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Carrowmore Beach,https://www.blueflag.global/show-site?siteId=6669,35314002202,-9.8262288,53.7699572,Mayo,Louisburgh,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach"
Clonea Beach ,https://www.blueflag.global/show-site?siteId=6629,,-7.542845687,52.09615202,Waterford,Clonea,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape"
Shrule Pet Farm,https://www.facebook.com/shrule.petfarm,353878000000,-6.245731,52.555725,Wexford,Shrule,Republic of Ireland,"Covid Safety Charter,Visitor Farm"
Rathbaun Farm,http://www.rathbaunfarm.com,35391635385,-8.770357,53.158844,Galway,Ardrahan,Republic of Ireland,"Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Learning,Museums and Attraction,Visitor Farm,Activity Operator"
Pebble Stone Studio,https://rosemarielangtry.com/,353864000000,-7.8484041,53.3496391,Westmeath,,Ireland,"Craft,Shopping,Learning,Art Gallery,Activity Operator"
Rockfleet Castle,https://www.destinationwestport.com/places-to-visit/towns-and-villages/newport/rockfleet-castle,3539825711,-9.6270894,53.8960284,Mayo,,Ireland,"Castle,Historic Houses and Castle"
Baltinglass Abbey,http://visitwicklow.ie/attractions/baltinglass-abbey,,-6.7102325,52.9439747,Wicklow,Baltinglass,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
An tSean Bheairic,http://www.falcarraghvisitorcentre.com,353749000000,-8.100882,55.137024,Donegal,Falcarragh,Ireland,"Covid Safety Charter,Craft,Shopping,Museums and Attraction,Cafe,Food and Drink,Food Shops"
Michael Collins Birthplace,http://www.michaelcollinscentre.com/,353239000000,-8.9805027,51.6165156,Cork,,Ireland,"Castle,Historic Houses and Castle,Ruins"
Easkey Pier,,,-8.957322847,54.29391877,Sligo,Easkey,Ireland,Discovery Point
Ardamine Beach,,,-6.226382459,52.64386973,Wexford,Courtown,Republic of Ireland,Beach
Kilvahan Horse Drawn Caravans and Adventure Farm,http://www.horsedrawncaravans.com,353579000000,-7.6252845,52.9959756,Laois,Coolrain,Ireland,"Horse Riding,Equestrian,Activity Operator,Visitor Farm"
The Round Tower Clondalkin,http://theroundtower.ie,+353(0)15554648,-6.39537391,53.32208417,Dublin,Clondalkin,Ireland,"Covid Safety Charter,Learning,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Cafe,Food and Drink,Vegan,Restaurant,Vegetarian,Food Shops,Shopping,Tour"
Dead Centre Brewing Company,http://deadcentrebrewing.com,353906000000,-7.9406642,53.4236546,Westmeath,Athlone,Ireland,"Food and Drink,Museums and Attraction,Fast Food,Restaurant,Pubs and Bar"
Lough Derg Place of Pilgrimage,https://www.facebook.com/loughderg,+353(0)719861518,-7.871278134,54.60898501,Donegal,Pettigo,Republic of Ireland,"Transport,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Coach,Road"
Christ Church Cathedral,https://christchurchcathedral.ie,35316778099,-6.2710602,53.343513,Dublin,Dublin,Ireland,"Covid Safety Charter,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Venue,Music,Food Shops,Shopping,Tour"
Highbank Organic Orchards,https://highbankorchards.com/visit,353568000000,-7.3140772,52.5835948,KILKENNY,,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Visitor Farm,Artisan,Local Produce,Food Trails and Tour,Tour"
Oriel Gallery,http://www.theoriel.com,+353(0)16763410,-6.251421,53.341239,Dublin,Dublin City Centre,Republic of Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Pearse Street Library,http://www.dublincity.ie/main-menu-services-recreation-culture-dublin-city-public-libraries-and-archive-locations-hours-19,+353(0)16744888,-6.245275,53.343092,Dublin,Dublin City,Republic of Ireland,"Learning,Tracing Your Ancestors,Museums and Attraction,Literary Ireland,Cafe,Food and Drink"
Roney Point Beach,,,-6.211656302,52.59954632,Wexford,Courtown,Republic of Ireland,Beach
Fota Wildlife Park,https://www.fotawildlife.ie,353215000000,-8.3084214,51.8906645,Cork,,Ireland,"Learning,Zoos and Aquarium,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Donegal Regional Cultural Centre,http://www.donegalculture.com,+353(0)749129186,-7.732331,54.953858,Donegal,Letterkenny,Republic of Ireland,"Craft,Shopping,Movies,Cinema,Venue,Art Gallery,Music"
Ballykeefe Distillery,http://ballykeefedistillery.ie,353877000000,-7.37639638,52.60189843,Kilkenny,,Republic of Ireland,"Agriculture,Nature and Wildlife,Craft,Shopping,Learning,Museums and Attraction,Artisan,Food and Drink,Restaurant,Food Shops,Tour"
Timoleague Franciscan Friary,http://www.timoleague.ie,,-8.765224,51.644802,Cork,Timoleague,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Benbulben Loop,https://www.sportireland.ie/outdoors/walking/trails/ben-bulben-loop,,-8.4744444,54.3666667,Sligo,,Ireland,"Walking,Natural Landscape"
Urban Brewing,http://urbanbrewing.ie,+353(0)15685989,-6.248247449,53.34908681,Dublin,,Ireland,"Covid Safety Charter,Restaurant,Food and Drink,Museums and Attraction,Historic Houses and Castle,Local Produce,Pubs and Bar,Activity Operator,Food Shops,Shopping,Tour"
Barnageara Beach,,+353(0)18400077,-6.148359036,53.58666584,Dublin,,Republic of Ireland,Beach
Dwyer McAllister Cottage,http://www.heritageireland.ie/en/midlands-eastcoast/dwyermcallistercottage,35340445325,-6.5648108,52.9619269,Wicklow,Donard,Ireland,"Historic Houses and Castle,Museums and Attraction"
Surfdock Watersports,http://www.surfdock.ie,35316683945,-6.23132,53.3423,Dublin,,Republic of Ireland,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,River,Discovery Point,Boat,Tour,Food Shops,Shopping"
Loughrea Lake,https://www.blueflag.global/show-site?siteId=6678,35314002202,-8.576466033,53.18893477,Galway,Loughrea,Republic of Ireland,"Bird Watching,Nature and Wildlife,Fishing,Angling,Swimming,Swimming Pools and Water Park,Venue,Beach"
Inishbofin Island (Inis Bó Finne),http://www.donegalislands.com,+353(0)749135635,-8.170623921,55.1678058,Donegal,,Ireland,"Bird Watching,Nature and Wildlife,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Walking,Beach,Island,Offshore Island,Natural Landscape"
Rosses Point Coastal Walk,https://www.discoverireland.ie/sligo,,-8.557107709,54.30834572,Sligo,Rosses Point,Republic of Ireland,"Walking,Natural Landscape,Public Sculpture"
Barley Cove,,,-9.76928,51.468821,Cork,Crookhaven,Ireland,Discovery Point
Littor Beach,,,-9.5787059,52.5737055,Kerry,,Ireland,Beach
Merrion Square Open Air Art Gallery,https://www.merrionart.com,,-6.2491694,53.3396402,Dublin,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Glenveagh National Park and Castle,https://www.glenveaghnationalpark.ie,353761000000,-7.9376869,55.0575877,Donegal,Letterkenny,Ireland,"Restaurant,Transport,Cycling,Walking,Castle,Historic Houses and Castle,Gardens,Garden,Museums and Attraction,National Park,National and Forest Park,Cafe,Food and Drink,Bike Rental,Tour,Coach,Road"
Tipperary Studies at Tipperary Libraries,http://www.tipperarylibraries.ie,+353(0)50429278,-7.809615,52.678962,Tipperary,Thurles,Republic of Ireland,"Learning,Tracing Your Ancestors,Museums and Attraction,Literary Ireland"
Coppinger's Court,"http://www.megalithicireland.com/Coppinger's%20Court,%20Cork.html",3532821489,-9.0668602,51.5716479,Cork,,Ireland,"Castle,Historic Houses and Castle"
Dunmore Cave,https://heritageireland.ie/places-to-visit/dunmore-cave/,+353(0)567767726,-7.246920942,52.73396787,Kilkenny,Ballyfoyle,Republic of Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Tour"
Abbeyshrule Monastery,http://www.facebook.com/AbbeyshruleAbbey,353433000000,-7.658347079,53.57969143,Longford,Abbeyshrule,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Slí Cholmcille,http://www.irishtrails.ie/trail/Sli-Cholmcille/13/,+353(0)749721148,-8.7147757,54.69970306,Donegal,Glencolmcille,Republic of Ireland,"Walking,Natural Landscape"
Woodville House Gardens,http://woodvillegardens.ie,35351422957,-6.9309706,52.4171808,Wexford,New Ross,Ireland,"Walking,Gardens,Garden,Tour"
City Assembly House,http://www.igs.ie/conservation/project/city-assembly-house-a-history,+353(0)16798675,-6.2624532,53.34199229,Dublin,,Ireland,"Craft,Shopping,Historic Houses and Castle,Art Gallery,Museums and Attraction,Food Shops"
Brittas Bay South Beach ,https://www.blueflag.global/show-site?siteId=6611,,-6.062782387,52.87529633,Wicklow,Brittas Bay,Ireland,Beach
Kilkee Beach ,https://www.blueflag.global/show-site?siteId=6619,353657000000,-9.6512425,52.6785002,Clare,Kilkee,Ireland,"Kayaking,Activity Operator,Sailing,Surfing,Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Goats Island ,,,-7.761013,51.9456704,Waterford,,Ireland,Beach
Ballyvaughan Pier,,,-9.153682,53.119533,Clare,Ballyvaughan,Ireland,Discovery Point
Burren College of Art,http://www.burrencollege.ie,+353(0)657077200,-9.169807,53.103563,Clare,Ballyvaughan,Republic of Ireland,"Craft,Shopping,Learning,Photography,Art Gallery,Cafe,Food and Drink,Activity Operator,Food Shops"
Adelaide Memorial Church,http://www.carlowtourism.com,353599000000,-6.778635,52.684946,Carlow,Myshall,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Village At Wheelock’s,https://thevillageatwheelocks.ie,353539000000,-6.517368,52.508417,Wexford,Enniscorthy,Ireland,"Covid Safety Charter,Visitor Farm,Cafe,Food and Drink,Local Produce,Restaurant"
Castlefarm Shop,http://www.castlefarmshop.ie,353877000000,-6.8612811,53.0531178,Kildare,Narraghmore,Ireland,"Cooking,Cookery,Learning,Gardening,Nature and Wildlife,Shopping,Visitor Farm,Tour"
Blessington Street Basin (Dublin's Secret Garden),http://www.dublincity.ie/main-menu-services-recreation-culture-dublin-city-parks-visit-park/blessington-street-basin,+353(0)16612369,-6.269691598,53.35722262,Dublin,Dublin City,Republic of Ireland,"Bird Watching,Nature and Wildlife,Walking,Gardens,Garden"
Royal Irish Academy,http://www.ria.ie,+353(0)16762570,-6.258085,53.340716,Dublin,Dublin City Centre,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
Studio ID-11,https://www.studioid11.com,353864000000,-6.2703265,53.2781075,Dublin,Rathfarnham,Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Art Gallery,Public Park,Nature and Wildlife,Activity Operator,Food Shops"
Fahan Beehive Huts,http://www.ancientireland.org/fahan,353879000000,-10.421536,52.1016785,Kerry,Fahan,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Ballyhoura Way,https://visitballyhoura.com/explore/the-ballyhoura-way,+353(0)6391300,-8.47013324,52.35873929,Limerick,,Republic of Ireland,"Walking,Natural Landscape"
The Seamus Ennis Arts Centre,https://www.tseac.ie,35318020898,-6.289882,53.586112,Dublin,Naul,Ireland,"Covid Safety Charter,Craft,Shopping,Learning,Art Gallery,Cinema,Venue,Comedy,Music,Cafe,Food and Drink"
St John’s Church Knockainey ,http://stjohnschurchknockainey.wordpress.com,353863000000,-8.4677333,52.474185,Limerick,,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kildemock Jumping Church,http://www.louthholidays.com,353429000000,-6.518018,53.831371,Louth,Ardee,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Kayaking.ie,http://www.kayaking.ie,353862000000,-6.093727731,53.27486714,Dublin,Dalkey,Ireland,"Kayaking,Activity Operator,River,Discovery Point,Boat,Tour"
Harristown House,https://www.harristownhouse.ie,35345483614,-6.6914209,53.1317192,Kildare,,Ireland,"Historic Houses and Castle,Tour"
IOSAS Centre,http://www.columbacommunity.com,353749000000,-7.328656,55.054329,Donegal,Muff,Republic of Ireland,"Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Merry Ploughboy Pub Traditional Nights,http://www.mpbpub.com,35314931495,-6.2968957,53.2641499,Dublin,Rathfarnham,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Activity Operator,Historic Houses and Castle,Traditionally Irish,Venue,Music,Local Produce,Pubs and Bar,Food Shops,Shopping"
Valentia Observatory,http://www.met.ie/about/valentiaobservatory/default.asp,353669000000,-10.2400125,51.9383772,Kerry,Cahersiveen,Ireland,"Photography,Learning,Historic Houses and Castle,Museums and Attraction"
Cloncallow Garden,http://cloncallow.com,353868000000,-6.076193479,53.06779275,Wicklow,Newcastle,Ireland,"Gardens,Garden,Cafe,Food and Drink"
